WATER_TYPE_NAME,Mgmt_Unit,ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,LAST_ASSESSED_CYCLE,DWQ_Category,EPA_IR_CATEGORY_ID,PARAMETER_CODE_NAME,PARAMETER_ATTAINMENT,Parameter_Status,Uses,FIRST_LISTED_CYCLE,CWA303D_PRIORITY_RANKING,WATER_SIZE,UNITS
"LAKE, FRESHWATER",Bear River,UT-L-16010202-013_00,Newton Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,171.7632,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010202-013_00,Newton Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11148),Aquatic Wildlife (Cold Water),1998,Low,171.7632,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010202-013_00,Newton Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (11148),Aquatic Wildlife (Cold Water),1998,Low,171.7632,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-005_00,Hyrum Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1994,Low,445.6222,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-005_00,Hyrum Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (4011),Aquatic Wildlife (Cold Water),1998,Low,445.6222,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-005_00,Hyrum Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (4011),Aquatic Wildlife (Cold Water),1998,Low,445.6222,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-009_00,Porcupine Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,180.1847,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-012_00,Tony Grove Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2004,Low,25.074,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-012_00,Tony Grove Lake,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,25.074,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010203-012_00,Tony Grove Lake,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1996,Low,25.074,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010204-033_00,Mantua Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Meeting criteria,TMDL Approved (762),Aquatic Wildlife (Cold Water),NA,,513.7655,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010204-033_00,Mantua Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (762),Aquatic Wildlife (Cold Water),1998,Low,513.7655,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010204-033_00,Mantua Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,HARMFUL ALGAL BLOOMS,Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,513.7655,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010204-033_00,Mantua Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (762),Aquatic Wildlife (Cold Water),1998,Low,513.7655,Acres
"LAKE, FRESHWATER",Bear River,UT-L-16010204-033_00,Mantua Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,513.7655,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-001_00,Echo Reservoir,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (59860),Aquatic Wildlife (Cold Water),1994,Low,1337.213,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-001_00,Echo Reservoir,2022,Approved TMDL,4A,DISSOLVED OXYGEN,Meeting criteria,TMDL Approved (59860),Aquatic Wildlife (Cold Water),NA,,1337.213,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-002_00,Rockport Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,"Domestic Source, Recreation and Aesthetics (Frequent Primary Contact)",2022,Low,1059.7846,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-002_00,Rockport Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,1059.7846,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-002_00,Rockport Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Meeting criteria,TMDL Approved (59861),Aquatic Wildlife (Cold Water),NA,,1059.7846,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-003_00,Lost Creek Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,369.5969,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020101-005_00,Smith and Morehouse Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,207.0555,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-004_00,Willard Bay Reservoir,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,10109.368,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-014_00,Pineview Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (4055),Aquatic Wildlife (Cold Water),1998,Low,3009.9355,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-014_00,Pineview Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Approved (4055),Aquatic Wildlife (Cold Water),2022,Low,3009.9355,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-014_00,Pineview Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (4055),Aquatic Wildlife (Cold Water),1998,Low,3009.9355,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-014_00,Pineview Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1994,Low,3009.9355,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-020_00,East Canyon Reservoir,2022,Approved TMDL,4A,PH,Not meeting criteria,TMDL Approved (39157),Aquatic Wildlife (Cold Water),2022,Low,639.7202,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-020_00,East Canyon Reservoir,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,"TMDL Approved (400, 39157)",Aquatic Wildlife (Cold Water),1988,Low,639.7202,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-020_00,East Canyon Reservoir,2022,Approved TMDL,4A,DISSOLVED OXYGEN,Meeting criteria,"TMDL Approved (400, 39157)",Aquatic Wildlife (Cold Water),NA,,639.7202,Acres
"LAKE, FRESHWATER",Weber River,UT-L-16020102-021_00,Causey Reservoir,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,126.8421,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-001_00,Mona Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,1561.7919,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,EUTROPHICATION,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2020,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,PCBS IN FISH TISSUE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2010,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Frequent Primary Contact),2022,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,HARMFUL ALGAL BLOOMS,Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Frequent Primary Contact),2016,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),1994,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_01,Utah Lake other than Provo Bay,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2006,Low,87984.1764,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2016,Low,3611.5418,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,EUTROPHICATION,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2020,Low,3611.5418,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),1994,Low,3611.5418,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,PCBS IN FISH TISSUE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2010,Low,3611.5418,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2016,Low,3611.5418,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020201-004_02,Provo Bay portion of Utah Lake,2022,Not Supporting,5,HARMFUL ALGAL BLOOMS,Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Frequent Primary Contact),2020,Low,3611.5418,Acres
"LAKE, FRESHWATER",Jordan River,UT-L-16020201-005_00,Tibble Fork Reservoir,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,11.1842,Acres
"LAKE, FRESHWATER",Jordan River,UT-L-16020201-006_00,Silver Lake Flat Reservoir,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,32.6613,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020202-001_00,Salem Lake,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Frequent Primary Contact),2016,Low,18.7252,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020202-002_00,Big East Lake,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,26.4077,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020202-002_00,Big East Lake,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,26.4077,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020202-002_00,Big East Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,26.4077,Acres
"LAKE, FRESHWATER",Utah Lake-Lower Provo River,UT-L-16020202-002_00,Big East Lake,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1996,Low,26.4077,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-001_00,Deer Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (4046),Aquatic Wildlife (Cold Water),1998,Low,2561.6164,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-001_00,Deer Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,2561.6164,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-002_00,Trial Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,62.2532,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-003_00,Jordanelle Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,2989.1415,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-004_00,Mill Hollow Reservoir,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1992,Low,18.3214,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-004_00,Mill Hollow Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1992,Low,18.3214,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-005_00,Washington Lake,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,106.6871,Acres
"LAKE, FRESHWATER",Upper Provo River,UT-L-16020203-006_00,Wall Lake,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,72.0049,Acres
"LAKE, FRESHWATER",Jordan River,UT-L-16020204-024_00,Lake Mary,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,19.2294,Acres
"LAKE, FRESHWATER",Jordan River,UT-L-16020204-026_00,Little Dell Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,221.033,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-002_00,Rush Lake,2014,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,242.4937,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-003_00,Stansbury Lake,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2016,Low,91.3185,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-004_00,Settlement Canyon Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,25.9513,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-005_00,Grantsville Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,95.2823,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-005_00,Grantsville Reservoir,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,95.2823,Acres
"LAKE, FRESHWATER",West Desert,UT-L-16020304-005_00,Grantsville Reservoir,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,95.2823,Acres
"LAKE, SALINE",Great Salt Lake,UT-L-16020310-001_00,Gilbert Bay,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,559423.9853,Acres
"LAKE, SALINE",Great Salt Lake,UT-L-16020310-002_00,Gunnison Bay,2014,Insufficient Data,3,NA,NA,NA,NA,NA,NA,384588.1784,Acres
"LAKE, SALINE",Great Salt Lake,UT-L-16020310-003_00,Bear River Bay,2014,Insufficient Data,3,NA,NA,NA,NA,NA,NA,71681.258,Acres
"LAKE, SALINE",Great Salt Lake,UT-L-16020310-004_00,Farmington Bay,2014,Insufficient Data,3,NA,NA,NA,NA,NA,NA,77243.1862,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-001_00,Navajo Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,631.0339,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-006_00,Panguitch Lake,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11149),Aquatic Wildlife (Cold Water),2000,Low,1182.3071,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-006_00,Panguitch Lake,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Meeting criteria,TMDL Approved (11149),Aquatic Wildlife (Cold Water),NA,,1182.3071,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-006_00,Panguitch Lake,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,1182.3071,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-011_00,Piute Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,2152.3203,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-011_00,Piute Reservoir,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,2152.3203,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-011_00,Piute Reservoir,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,2152.3203,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030001-011_00,Piute Reservoir,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,2152.3203,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-002_00,Tropic Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,181.8206,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-004_00,Otter Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1994,Low,2494.7063,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-004_00,Otter Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (30890),Aquatic Wildlife (Cold Water),1998,Low,2494.7063,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-005_00,Lower Box Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (31020),Aquatic Wildlife (Cold Water),2004,Low,22.1966,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-005_00,Lower Box Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (31020),Aquatic Wildlife (Cold Water),1998,Low,22.1966,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-005_00,Lower Box Creek Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2010,Low,22.1966,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-007_00,Pine Lake,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,85.3778,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-011_00,Koosharem Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (30891),Aquatic Wildlife (Cold Water),1998,Low,340.9478,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-011_00,Koosharem Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,340.9478,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-011_00,Koosharem Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (30891),Aquatic Wildlife (Cold Water),1998,Low,340.9478,Acres
"LAKE, FRESHWATER",Upper Sevier River,UT-L-16030002-011_00,Koosharem Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,340.9478,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-005_00,Barney Lake,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,20.5625,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-006_00,Manning Meadow Reservoir,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1994,Low,84.796,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-006_00,Manning Meadow Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,84.796,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-007_00,Sevier Bridge Reservoir (Yuba Lake),2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,8978.0253,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-012_00,Redmond Lake,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,239.942,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030003-016_00,Rex Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,34.9322,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-001_00,Ninemile Reservoir,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,184.8805,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-001_00,Ninemile Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,184.8805,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-001_00,Ninemile Reservoir,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1996,Low,184.8805,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-001_00,Ninemile Reservoir,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1998,Low,184.8805,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-002_00,Gunnison Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,1258.0893,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030004-005_00,Palisade Lake,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),1992,Low,79.5801,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030005-021_00,Gunnison Bend Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,497.3861,Acres
"LAKE, FRESHWATER",Lower Sevier River,UT-L-16030005-026_00,D.M.A.D. Reservoir,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,773.2353,Acres
"LAKE, FRESHWATER",Cedar-Beaver,UT-L-16030006-002_00,Upper Enterprise Reservoir,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,352.8474,Acres
"LAKE, FRESHWATER",Cedar-Beaver,UT-L-16030006-002_00,Upper Enterprise Reservoir,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,352.8474,Acres
"LAKE, FRESHWATER",Cedar-Beaver,UT-L-16030006-002_00,Upper Enterprise Reservoir,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,352.8474,Acres
"LAKE, FRESHWATER",Cedar-Beaver,UT-L-16030006-008_00,Newcastle Reservoir,2022,Not Supporting but has Approved TMDL for some parameters,5,MERCURY IN FISH TISSUE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2010,Low,158.8034,Acres
